"MovieGenreId";"MovieId";"GenreId"
8551;3184;5
8552;3184;10
8553;3184;15
8554;3185;5
8555;3185;20
8556;3186;5
8557;3186;8
8558;3187;5
8559;3187;12
8560;3188;1
8561;3188;3
8562;3188;6
8563;3188;10
8564;3188;15
8565;3188;19
8566;3189;12
8567;3190;5
8568;3190;16
8569;3191;1
8570;3191;8
8571;3191;17
8572;3191;19
8573;3192;5
8574;3192;8
8575;3192;16
8576;3193;5
8577;3194;5
8578;3194;6
8579;3194;8
8580;3194;19
8581;3195;8
8582;3196;22
8583;3196;8
8584;3196;23
8585;3197;5
8586;3197;8
8587;3197;16
8588;3198;3
8589;3198;8
8590;3198;16
8591;3199;5
8592;3199;6
8593;3199;8
8594;3199;19
8595;3200;12
8596;3201;8
8597;3201;13
8598;3201;14
8599;3201;16
8600;3201;19
8601;3202;1
8602;3202;3
8603;3202;5
8604;3202;19
8605;3203;4
8606;3203;1
8607;3203;3
8608;3203;10
8609;3203;17
8610;3203;19
8611;3204;1
8612;3204;8
8613;3205;5
8614;3205;8
8615;3205;9
8616;3206;12
8617;3206;19
8618;3207;3
8619;3207;16
8620;3208;10
8621;3208;13
8622;3208;14
8623;3208;16
8624;3209;6
8625;3209;15
8626;3209;19
8627;3210;1
8628;3210;19
8629;3211;8
8630;3211;15
8631;3211;16
8632;3211;19
8633;3212;5
8634;3213;5
8635;3214;8
8636;3214;20
8637;3215;12
8638;3215;15
8639;3215;19
8640;3216;22
8641;3216;8
8642;3217;5
8643;3217;8
8644;3218;8
8645;3218;19
8646;3219;4
8647;3219;3
8648;3219;9
8649;3219;10
8650;3219;15
8651;3220;6
8652;3220;8
8653;3220;10
8654;3220;12
8655;3220;19
8656;3221;22
8657;3221;8
8658;3221;23
8659;3221;16
8660;3222;1
8661;3222;3
8662;3222;6
8663;3222;8
8664;3222;17
8665;3223;1
8666;3223;5
8667;3223;12
8668;3224;5
8669;3224;9
8670;3224;16
8671;3225;8
8672;3225;16
8673;3226;8
8674;3226;19
8675;3227;5
8676;3227;8
8677;3227;13
8678;3227;16
8679;3228;5
8680;3228;8
8681;3229;22
8682;3229;8
8683;3229;23
8684;3229;16
8685;3230;1
8686;3230;3
8687;3230;10
8688;3231;8
8689;3231;13
8690;3231;16
8691;3232;1
8692;3232;5
8693;3232;8
8694;3232;14
8695;3232;16
8696;3232;19
8697;3233;8
8698;3233;23
8699;3233;16
8700;3233;20
8701;3234;6
8702;3234;19
8703;3235;5
8704;3235;6
8705;3235;16
8706;3236;5
8707;3236;6
8708;3236;8
8709;3236;9
8710;3236;10
8711;3237;8
8712;3238;5
8713;3239;1
8714;3239;3
8715;3239;6
8716;3239;8
8717;3239;16
8718;3239;19
8719;3240;1
8720;3240;19
8721;3241;12
8722;3241;15
8723;3241;19
8724;3242;1
8725;3242;16
8726;3242;19
8727;3243;12
8728;3243;14
8729;3244;8
8730;3244;23
8731;3244;16
8732;3245;3
8733;3245;5
8734;3245;9
8735;3246;19
8736;3247;8
8737;3248;19
8738;3248;21
8739;3249;8
8740;3250;1
8741;3250;3
8742;3250;5
8743;3250;9
8744;3250;10
8745;3250;17
8746;3251;5
8747;3251;16
8748;3252;5
8749;3252;6
8750;3252;19
8751;3253;9
8752;3253;10
8753;3253;1
8754;3253;3
8755;3254;8
8756;3255;1
8757;3255;8
8758;3255;12
8759;3255;19
8760;3256;6
8761;3256;8
8762;3256;15
8763;3256;19
8764;3257;6
8765;3257;8
8766;3257;19
8767;3258;12
8768;3258;19
8769;3259;5
8770;3259;12
8771;3260;1
8772;3260;6
8773;3260;8
8774;3260;19
8775;3261;8
8776;3261;9
8777;3261;16
8778;3262;5
8779;3263;1
8780;3263;6
8781;3263;19
8782;3264;5
8783;3264;16
8784;3265;1
8785;3265;6
8786;3265;8
8787;3265;19
8788;3266;8
8789;3266;16
8790;3266;19
8791;3267;5
8792;3267;8
8793;3268;1
8794;3268;3
8795;3268;5
8796;3268;9
8797;3268;14
8798;3269;1
8799;3269;6
8800;3269;8
8801;3270;5
8802;3270;8
8803;3270;16
8804;3271;8
8805;3271;16
8806;3272;22
8807;3272;8
8808;3272;16
8809;3273;8
8810;3273;20
8811;3274;3
8812;3274;5
8813;3274;8
8814;3274;9
8815;3275;1
8816;3275;17
8817;3276;5
8818;3276;12
8819;3276;19
8820;3277;8
8821;3277;16
8822;3277;19
8823;3278;4
8824;3278;3
8825;3278;9
8826;3278;10
8827;3279;17
8828;3279;19
8829;3280;5
8830;3280;8
8831;3280;16
8832;3281;8
8833;3281;16
8834;3282;5
8835;3282;6
8836;3282;8
8837;3283;4
8838;3283;3
8839;3283;5
8840;3283;9
8841;3283;10
8842;3283;14
8843;3284;5
8844;3284;8
8845;3285;15
8846;3285;19
8847;3286;8
8848;3286;12
8849;3286;19
8850;3287;8
8851;3287;19
8852;3288;6
8853;3288;15
8854;3288;19
8855;3289;12
8856;3289;19
8857;3290;8
8858;3290;13
8859;3290;14
8860;3291;5
8861;3291;12
8862;3292;5
8863;3292;14
8864;3292;16
8865;3293;8
8866;3293;15
8867;3293;16
8868;3293;19
8869;3294;12
8870;3294;19
8871;3295;22
8872;3295;5
8873;3295;8
8874;3296;10
8875;3296;12
8876;3297;6
8877;3297;15
8878;3297;19
8879;3298;22
8880;3298;8
8881;3299;3
8882;3299;8
8883;3299;9
8884;3299;10
8885;3300;22
8886;3300;8
8887;3300;10
8888;3301;8
8889;3302;1
8890;3302;3
8891;3302;22
8892;3302;8
8893;3302;16
8894;3302;20
8895;3303;8
8896;3304;5
8897;3305;6
8898;3305;8
8899;3305;19
8900;3306;8
8901;3307;3
8902;3307;8
8903;3307;9
8904;3307;16
8905;3308;22
8906;3308;8
8907;3308;16
8908;3309;6
8909;3309;8
8910;3309;19
8911;3310;5
8912;3311;8
8913;3311;15
8914;3311;19
8915;3312;5
8916;3312;8
8917;3312;16
8918;3313;8
8919;3313;16
8920;3314;5
8921;3314;12
8922;3314;17
8923;3315;8
8924;3315;15
8925;3315;19
8926;3316;8
8927;3316;16
8928;3317;5
8929;3317;6
8930;3317;8
8931;3318;5
8932;3319;3
8933;3319;8
8934;3319;23
8935;3320;1
8936;3320;5
8937;3320;6
8938;3320;19
8939;3321;12
8940;3321;14
8941;3322;8
8942;3323;8
8943;3324;3
8944;3324;8
8945;3324;9
8946;3325;22
8947;3326;8
8948;3326;12
8949;3326;17
8950;3326;19
8951;3327;19
8952;3328;8
8953;3329;5
8954;3329;16
8955;3330;22
8956;3330;8
8957;3330;23
8958;3331;6
8959;3331;8
8960;3331;15
8961;3331;19
8962;3332;8
8963;3332;19
8964;3333;5
8965;3333;8
8966;3333;20
8967;3334;8
8968;3334;16
8969;3335;1
8970;3335;5
8971;3335;6
8972;3335;8
8973;3335;19
8974;3336;1
8975;3336;6
8976;3336;8
8977;3337;4
8978;3337;3
8979;3337;9
8980;3337;14
8981;3337;21
8982;3338;22
8983;3338;6
8984;3338;8
8985;3338;12
8986;3338;19
8987;3339;5
8988;3339;8
8989;3339;16
8990;3340;5
8991;3340;6
8992;3340;19
8993;3341;1
8994;3341;19
8995;3342;1
8996;3342;6
8997;3342;8
8998;3342;19
8999;3343;22
9000;3343;8
9001;3343;13
9002;3344;1
9003;3344;6
9004;3344;15
9005;3344;19
9006;3345;5
9007;3345;6
9008;3345;8
9009;3345;16
9010;3346;1
9011;3346;3
9012;3346;5
9013;3347;5
9014;3348;1
9015;3348;5
9016;3348;6
9017;3348;8
9018;3348;19
9019;3349;3
9020;3349;8
9021;3349;9
9022;3350;8
9023;3351;8
9024;3351;16
9025;3352;3
9026;3352;9
9027;3352;17
9028;3353;8
9029;3353;9
9030;3354;8
9031;3354;19
9032;3355;5
9033;3355;16
9034;3356;1
9035;3356;12
9036;3356;19
9037;3356;20
9038;3357;5
9039;3357;8
9040;3358;8
9041;3358;16
9042;3359;1
9043;3359;12
9044;3359;17
9045;3360;1
9046;3360;8
9047;3361;6
9048;3361;8
9049;3361;19
9050;3362;1
9051;3362;10
9052;3362;12
9053;3362;19
9054;3363;8
9055;3363;17
9056;3364;5
9057;3364;6
9058;3364;8
9059;3365;8
9060;3365;12
9061;3365;19
9062;3366;8
9063;3366;12
9064;3366;19
9065;3367;8
9066;3367;12
9067;3367;19
9068;3368;8
9069;3368;5
9070;3368;16
9071;3369;12
9072;3370;1
9073;3370;6
9074;3370;8
9075;3370;19
9076;3371;1
9077;3371;5
9078;3371;9
9079;3371;10
9080;3372;5
9081;3373;19
9082;3374;5
9083;3375;1
9084;3375;5
9085;3376;6
9086;3376;8
9087;3377;8
9088;3377;12
9089;3377;16
9090;3378;5
9091;3378;8
9092;3379;8
9093;3379;17
9094;3379;19
9095;3380;1
9096;3380;10
9097;3380;3
9098;3381;1
9099;3381;8
9100;3381;20
9101;3382;8
9102;3382;19
9103;3383;6
9104;3383;8
9105;3383;11
9106;3383;15
9107;3383;19
9108;3384;8
9109;3384;15
9110;3384;19
9111;3385;22
9112;3385;8
9113;3385;23
9114;3386;8
9115;3386;19
9116;3387;5
9117;3388;12
9118;3388;15
9119;3388;19
9120;3388;5
9121;3389;12
9122;3390;5
9123;3390;8
9124;3390;17
9125;3390;20
9126;3391;5
9127;3391;8
9128;3391;13
9129;3392;8
9130;3392;12
9131;3392;15
9132;3393;8
9133;3394;1
9134;3394;12
9135;3394;15
9136;3394;19
9137;3395;8
9138;3395;12
9139;3395;15
9140;3395;19
9141;3396;6
9142;3396;8
9143;3397;8
9144;3397;19
9145;3398;5
9146;3398;8
9147;3398;13
9148;3399;5
9149;3399;8
9150;3399;14
9151;3399;16
9152;3400;8
9153;3401;1
9154;3401;12
9155;3401;17
9156;3402;12
9157;3402;17
9158;3403;8
9159;3404;5
9160;3404;9
9161;3404;10
9162;3405;22
9163;3405;8
9164;3405;23
9165;3406;1
9166;3406;8
9167;3406;23
9168;3407;12
9169;3408;5
9170;3409;3
9171;3409;8
9172;3409;12
9173;3410;8
9174;3410;16
9175;3411;8
9176;3411;20
9177;3412;8
9178;3413;5
9179;3413;6
9180;3413;8
9181;3414;8
9182;3414;16
9183;3415;5
9184;3415;8
9185;3415;10
9186;3415;16
9187;3416;5
9188;3416;8
9189;3416;16
9190;3417;1
9191;3417;3
9192;3417;12
9193;3417;17
9194;3417;19
9195;3418;5
9196;3418;8
9197;3418;16
9198;3419;8
9199;3419;16
9200;3420;1
9201;3420;8
9202;3420;23
9203;3420;20
9204;3421;1
9205;3421;5
9206;3421;16
9207;3421;19
9208;3422;8
9209;3422;15
9210;3423;5
9211;3423;8
9212;3423;16
9213;3424;5
9214;3424;1
9215;3424;17
9216;3425;5
9217;3426;5
9218;3426;8
9219;3427;5
9220;3427;8
9221;3428;5
9222;3429;8
9223;3430;5
9224;3430;8
9225;3431;6
9226;3431;8
9227;3431;15
9228;3431;19
9229;3432;5
9230;3432;8
9231;3433;3
9232;3433;5
9233;3433;16
9234;3433;19
9235;3433;20
9236;3434;1
9237;3434;3
9238;3434;9
9239;3434;17
9240;3435;5
9241;3435;16
9242;3436;8
9243;3437;1
9244;3437;5
9245;3437;6
9246;3437;8
9247;3438;8
9248;3439;8
9249;3439;16
9250;3439;17
9251;3440;5
9252;3441;8
9253;3441;23
9254;3442;1
9255;3443;5
9256;3443;16
9257;3444;4
9258;3444;5
9259;3444;9
9260;3444;13
9261;3444;21
9262;3445;5
9263;3445;16
9264;3446;6
9265;3446;8
9266;3447;5
9267;3447;8
9268;3448;1
9269;3448;3
9270;3448;8
9271;3449;1
9272;3449;12
9273;3449;15
9274;3449;19
9275;3450;8
9276;3451;22
9277;3451;8
9278;3451;13
9279;3452;5
9280;3453;8
9281;3453;12
9282;3453;17
9283;3453;19
9284;3454;5
9285;3454;12
9286;3454;17
9287;3455;4
9288;3455;1
9289;3455;3
9290;3456;6
9291;3456;8
9292;3457;5
9293;3457;8
9294;3458;6
9295;3458;19
9296;3459;3
9297;3459;8
9298;3460;3
9299;3460;5
9300;3460;9
9301;3460;10
9302;3461;8
9303;3461;9
9304;3462;5
9305;3462;6
9306;3462;19
9307;3463;19
9308;3464;8
9309;3464;15
9310;3464;19
9311;3465;22
9312;3465;8
9313;3465;23
9314;3466;5
9315;3466;8
9316;3467;5
9317;3467;8
9318;3468;19
9319;3469;5
9320;3469;12
9321;3470;8
9322;3471;8
9323;3471;5
9324;3471;16
9325;3472;12
9326;3472;15
9327;3472;17
9328;3472;19
9329;3473;6
9330;3473;8
9331;3473;12
9332;3473;15
9333;3473;19
9334;3474;5
9335;3474;10
9336;3474;12
9337;3474;16
9338;3475;8
9339;3475;16
9340;3476;5
9341;3476;6
9342;3477;8
9343;3478;12
9344;3478;19
9345;3479;6
9346;3479;8
9347;3479;15
9348;3480;8
9349;3480;12
9350;3480;17
9351;3480;19
9352;3481;6
9353;3481;8
9354;3481;15
9355;3481;19
9356;3482;1
9357;3482;8
9358;3482;19
9359;3483;5
9360;3484;8
9361;3484;10
9362;3484;12
9363;3484;19
9364;3485;8
9365;3485;9
9366;3486;3
9367;3486;5
9368;3486;9
9369;3487;19
9370;3488;1
9371;3489;8
9372;3490;1
9373;3490;3
9374;3490;8
9375;3490;16
9376;3491;1
9377;3491;5
9378;3491;6
9379;3492;6
9380;3492;8
9381;3492;11
9382;3492;15
9383;3493;3
9384;3493;8
9385;3493;9
9386;3493;10
9387;3493;19
9388;3494;5
9389;3495;1
9390;3495;8
9391;3495;19
9392;3496;5
9393;3496;8
9394;3497;1
9395;3497;3
9396;3497;8
9397;3497;9
9398;3497;10
9399;3498;1
9400;3498;5
9401;3499;1
9402;3499;6
9403;3499;8
9404;3499;19
9405;3500;1
9406;3500;5
9407;3500;17
9408;3501;8
9409;3501;16
9410;3502;5
9411;3503;5
9412;3503;8
9413;3504;1
9414;3504;6
9415;3504;19
9416;3505;12
9417;3506;12
9418;3506;15
9419;3506;19
9420;3507;5
9421;3507;8
9422;3508;6
9423;3508;15
9424;3508;5
9425;3509;5
9426;3509;8
9427;3509;16
9428;3510;6
9429;3510;8
9430;3511;8
9431;3512;1
9432;3512;3
9433;3512;6
9434;3512;8
9435;3512;19
9436;3513;8
9437;3513;23
9438;3514;12
9439;3514;19
9440;3515;5
9441;3516;5
9442;3516;13
9443;3517;8
9444;3517;9
9445;3518;8
9446;3518;19
9447;3519;1
9448;3520;22
9449;3520;8
9450;3520;23
9451;3520;16
9452;3521;6
9453;3521;8
9454;3521;12
9455;3521;19
9456;3522;5
9457;3522;8
9458;3522;16
9459;3523;4
9460;3523;5
9461;3523;8
9462;3523;9
9463;3524;8
9464;3524;16
9465;3525;3
9466;3525;8
9467;3525;9
9468;3525;16
9469;3525;21
9470;3526;15
9471;3526;17
9472;3526;19
9473;3527;8
9474;3528;8
9475;3528;19
9476;3529;9
9477;3529;12
9478;3529;15
9479;3529;19
9480;3530;8
9481;3530;16
9482;3531;1
9483;3531;8
9484;3531;16
9485;3532;12
9486;3533;8
9487;3533;16
9488;3533;20
9489;3534;12
9490;3535;22
9491;3535;8
9492;3536;5
9493;3536;14
9494;3536;8
9495;3537;3
9496;3537;5
9497;3537;8
9498;3537;9
9499;3537;10
9500;3538;6
9501;3538;8
9502;3538;17
9503;3538;19
9504;3539;5
9505;3539;8
9506;3539;9
9507;3539;16
9508;3540;5
9509;3540;8
9510;3541;8
9511;3541;16
9512;3542;5
9513;3542;12
9514;3543;6
9515;3543;8
9516;3543;15
9517;3543;19
9518;3544;5
9519;3545;1
9520;3545;6
9521;3545;8
9522;3546;8
9523;3546;16
9524;3547;5
9525;3547;8
9526;3548;5
9527;3548;8
9528;3549;8
9529;3549;16
9530;3550;3
9531;3550;8
9532;3550;23
9533;3550;16
9534;3551;22
9535;3551;5
9536;3552;8
9537;3552;16
9538;3553;22
9539;3553;8
9540;3553;16
9541;3554;8
9542;3554;16
9543;3554;19
9544;3555;5
9545;3555;8
9546;3555;16
9547;3556;22
9548;3556;5
9549;3556;8
9550;3556;10
9551;3556;13
9552;3557;8
9553;3558;5
9554;3558;16
9555;3559;8
9556;3559;13
9557;3560;8
9558;3560;15
9559;3560;19
9560;3561;8
9561;3562;5
9562;3562;21
9563;3563;3
9564;3563;6
9565;3563;8
9566;3563;15
9567;3563;21
9568;3564;1
9569;3564;10
9570;3564;19
9571;3565;5
9572;3565;13
9573;3566;5
9574;3566;8
9575;3566;9
9576;3567;8
9577;3567;16
9578;3568;5
9579;3568;8
9580;3568;16
9581;3569;19
9582;3570;5
9583;3570;12
9584;3570;17
9585;3570;19
9586;3571;1
9587;3571;17
9588;3572;8
9589;3573;5
9590;3573;6
9591;3574;8
9592;3574;13
9593;3575;5
9594;3575;9
9595;3576;5
9596;3576;8
9597;3576;13
9598;3576;16
9599;3577;3
9600;3577;5
9601;3577;9
9602;3577;10
9603;3578;8
9604;3579;19
9605;3580;12
9606;3580;17
9607;3581;5
9608;3581;8
9609;3581;16
9610;3582;3
9611;3582;8
9612;3582;20
9613;3582;1
9614;3583;8
9615;3584;8
9616;3584;16
9617;3585;1
9618;3585;8
9619;3586;5
9620;3587;8
9621;3588;6
9622;3588;8
9623;3588;19
9624;3589;6
9625;3589;8
9626;3589;19
9627;3590;5
9628;3590;6
9629;3591;5
9630;3591;16
9631;3592;5
9632;3593;5
9633;3593;16
9634;3594;8
9635;3595;12
9636;3595;15
9637;3595;19
9638;3596;5
9639;3596;8
9640;3596;16
9641;3597;8
9642;3597;12
9643;3597;19
9644;3598;8
9645;3599;12
9646;3599;19
9647;3600;6
9648;3600;21
9649;3601;12
9650;3601;19
9651;3602;5
9652;3602;9
9653;3603;5
9654;3603;10
9655;3603;12
9656;3604;8
9657;3604;20
9658;3605;8
9659;3606;1
9660;3606;8
9661;3606;19
9662;3607;1
9663;3607;19
9664;3608;1
9665;3608;5
9666;3608;19
9667;3609;8
9668;3610;8
9669;3611;8
9670;3612;5
9671;3612;8
9672;3612;16
9673;3613;5
9674;3614;5
9675;3615;4
9676;3615;1
9677;3615;17
9678;3615;19
9679;3616;12
9680;3616;15
9681;3616;17
9682;3616;19
9683;3617;8
9684;3618;4
9685;3618;1
9686;3618;6
9687;3618;8
9688;3618;17
9689;3618;19
9690;3619;4
9691;3619;3
9692;3619;5
9693;3619;8
9694;3619;9
9695;3620;1
9696;3620;3
9697;3620;17
9698;3620;10
9699;3621;8
9700;3621;15
9701;3621;19
9702;3622;12
9703;3622;17
9704;3622;19
9705;3623;8
9706;3624;5
9707;3625;6
9708;3625;12
9709;3626;5
9710;3626;8
9711;3627;6
9712;3627;8
9713;3627;19
9714;3628;6
9715;3628;8
9716;3628;19
9717;3629;5
9718;3629;6
9719;3630;1
9720;3630;8
9721;3630;16
9722;3630;19
9723;3631;8
9724;3632;8
9725;3633;8
9726;3633;17
9727;3634;1
9728;3634;8
9729;3634;19
9730;3635;5
9731;3635;6
9732;3636;6
9733;3636;8
9734;3636;19
9735;3637;1
9736;3637;10
9737;3638;5
9738;3638;8
9739;3638;13
9740;3638;16
9741;3639;5
9742;3640;5
9743;3640;6
9744;3640;8
9745;3640;16
9746;3641;6
9747;3641;11
9748;3641;8
9749;3642;8
9750;3643;8
9751;3643;19
9752;3644;5
9753;3644;8
9754;3644;16
9755;3645;5
9756;3645;8
9757;3645;15
9758;3645;16
9759;3646;6
9760;3646;19
9761;3647;5
9762;3647;10
9763;3648;8
9764;3648;23
9765;3649;5
9766;3650;19
9767;3651;8
9768;3652;3
9769;3652;5
9770;3652;8
9771;3652;10
9772;3653;5
9773;3653;21
9774;3654;1
9775;3654;6
9776;3654;8
9777;3655;12
9778;3655;19
9779;3656;1
9780;3656;3
9781;3656;8
9782;3656;19
9783;3656;20
9784;3657;8
9785;3658;5
9786;3658;16
9787;3659;1
9788;3660;8
9789;3661;8
9790;3661;16
9791;3662;5
9792;3662;8
9793;3662;16
9794;3663;1
9795;3663;6
9796;3663;8
9797;3664;5
9798;3664;13
9799;3664;16
9800;3665;8
9801;3665;20
9802;3666;5
9803;3667;8
9804;3667;16
9805;3668;8
9806;3669;5
9807;3669;8
9808;3669;9
9809;3669;10
9810;3670;1
9811;3670;8
9812;3670;23
9813;3670;20
9814;3671;5
9815;3671;8
9816;3671;10
9817;3671;16
9818;3672;8
9819;3673;12
9820;3674;8
9821;3675;1
9822;3675;19
9823;3676;1
9824;3676;6
9825;3676;8
9826;3676;19
9827;3677;8
9828;3678;1
9829;3678;10
9830;3679;5
9831;3680;5
9832;3680;8
9833;3680;16
9834;3681;8
9835;3682;22
9836;3682;8
9837;3682;15
9838;3683;22
9839;3683;8
9840;3683;16
9841;3684;8
9842;3684;20
9843;3685;6
9844;3685;8
9845;3685;12
9846;3685;19
9847;3686;1
9848;3686;3
9849;3687;5
9850;3687;16
9851;3687;8
9852;3688;8
9853;3688;16
9854;3689;8
9855;3689;19
9856;3690;1
9857;3690;6
9858;3690;8
9859;3690;19
9860;3691;5
9861;3691;8
9862;3691;16
9863;3692;1
9864;3692;6
9865;3692;8
9866;3692;19
9867;3693;8
9868;3693;16
9869;3694;5
9870;3694;8
9871;3694;16
9872;3695;4
9873;3695;3
9874;3695;5
9875;3695;9
9876;3695;10
9877;3696;5
9878;3696;6
9879;3697;8
9880;3697;9
9881;3697;10
9882;3697;15
9883;3698;1
9884;3698;8
9885;3698;20
9886;3699;5
9887;3699;14
9888;3700;8
9889;3701;8
9890;3701;12
9891;3701;19
9892;3702;8
9893;3702;16
9894;3702;19
9895;3702;20
9896;3703;8
9897;3703;13
9898;3704;3
9899;3704;6
9900;3704;8
9901;3705;6
9902;3705;8
9903;3705;16
9904;3705;19
9905;3706;4
9906;3706;3
9907;3706;10
9908;3707;6
9909;3707;8
9910;3707;19
9911;3708;1
9912;3708;6
9913;3708;8
9914;3708;19
9915;3709;8
9916;3709;15
9917;3709;19
9918;3710;5
9919;3710;8
9920;3711;3
9921;3711;19
9922;3712;5
9923;3712;12
9924;3712;19
9925;3713;8
9926;3713;23
9927;3713;15
9928;3713;19
9929;3714;8
9930;3715;5
9931;3715;8
9932;3716;8
9933;3716;13
9934;3716;16
9935;3717;1
9936;3717;5
9937;3717;8
9938;3717;16
9939;3717;20
9940;3718;5
9941;3718;8
9942;3718;13
9943;3719;1
9944;3719;3
9945;3719;8
9946;3719;19
9947;3719;20
9948;3720;6
9949;3720;19
9950;3721;3
9951;3721;16
9952;3722;1
9953;3722;8
9954;3723;8
9955;3724;5
9956;3725;5
9957;3725;8
9958;3725;16
9959;3726;12
9960;3727;8
9961;3727;12
9962;3727;19
9963;3728;5
9964;3728;8
9965;3728;16
9966;3729;8
9967;3729;20
9968;3730;8
9969;3731;19
9970;3732;8
9971;3732;16
9972;3733;8
9973;3733;12
9974;3733;19
9975;3734;5
9976;3734;6
9977;3734;16
9978;3734;19
9979;3735;8
9980;3736;5
9981;3736;9
9982;3736;16
9983;3737;3
9984;3737;5
9985;3737;8
9986;3737;10
9987;3738;5
9988;3738;16
9989;3739;8
9990;3739;13
9991;3739;16
9992;3739;20
9993;3740;6
9994;3740;8
9995;3741;3
9996;3741;8
9997;3741;10
9998;3742;5
9999;3742;16
10000;3743;5
10001;3743;8
10002;3744;1
10003;3744;6
10004;3744;8
10005;3744;19
10006;3745;3
10007;3745;17
10008;3745;19
10009;3746;5
10010;3746;9
10011;3747;8
10012;3747;15
10013;3747;19
10014;3748;1
10015;3748;15
10016;3748;19
10017;3749;8
10018;3750;6
10019;3750;8
10020;3750;19
10021;3751;15
10022;3751;19
10023;3752;22
10024;3752;8
10025;3752;23
10026;3752;20
10027;3753;1
10028;3753;8
10029;3753;20
10030;3754;8
10031;3755;5
10032;3755;16
10033;3756;22
10034;3756;8
10035;3757;1
10036;3757;6
10037;3757;8
10038;3757;19
10039;3758;5
10040;3758;19
10041;3759;8
10042;3760;1
10043;3760;3
10044;3760;6
10045;3760;17
10046;3760;19
10047;3761;8
10048;3761;11
10049;3761;19
10050;3762;5
10051;3762;8
10052;3763;3
10053;3763;5
10054;3763;9
10055;3763;10
10056;3764;5
10057;3764;8
10058;3764;13
10059;3765;1
10060;3765;3
10061;3765;6
10062;3765;19
10063;3766;8
10064;3766;16
10065;3767;22
10066;3767;8
10067;3768;4
10068;3768;1
10069;3768;3
10070;3768;10
10071;3768;19
10072;3769;5
10073;3769;8
10074;3770;5
10075;3770;10
10076;3770;16
10077;3771;1
10078;3771;8
10079;3772;6
10080;3772;12
10081;3772;17
10082;3772;19
10083;3773;5
10084;3773;8
10085;3774;8
10086;3774;23
10087;3774;20
10088;3775;4
10089;3775;5
10090;3775;9
10091;3776;8
10092;3776;16
10093;3777;8
10094;3777;15
10095;3777;16
10096;3778;19
10097;3779;8
10098;3779;19
10099;3780;12
10100;3780;17
10101;3781;12
10102;3782;5
10103;3782;6
10104;3782;8
10105;3782;14
10106;3783;5
10107;3783;8
10108;3783;16
10109;3784;3
10110;3784;9
10111;3784;17
10112;3785;5
10113;3785;12
10114;3786;1
10115;3786;6
10116;3786;19
10117;3787;1
10118;3787;9
10119;3788;6
10120;3788;8
10121;3788;15
10122;3788;19
10123;3789;12
10124;3789;10
10125;3790;22
10126;3790;6
10127;3790;8
10128;3791;1
10129;3791;3
10130;3791;19
10131;3792;12
10132;3792;17
10133;3792;19
10134;3793;5
10135;3794;8
10136;3794;12
10137;3794;15
10138;3795;1
10139;3795;3
10140;3795;17
10141;3795;19
10149;3800;15
10150;3800;19
10151;3801;8
10152;3802;12
10153;3802;15
10154;3802;19
10155;3803;1
10156;3803;19
10157;3804;8
10158;3804;16
10159;3805;8
10160;3805;14
10161;3805;17
10162;3806;5
10163;3807;1
10164;3807;6
10165;3807;19
10166;3808;8
10167;3808;20
10168;3809;1
10169;3809;6
10170;3809;8
10172;3811;15
10173;3811;19
10174;3812;8
10175;3813;12
10176;3813;15
10177;3813;19
10178;3814;1
10179;3814;19
10180;3815;8
10181;3815;16
10182;3816;8
10183;3816;14
10184;3816;17
10185;3817;5
10186;3818;1
10187;3818;6
10188;3818;19
10189;3819;8
10190;3819;20
10191;3820;1
10192;3820;6
10193;3820;8
10194;3821;5
10195;3821;8
10196;3821;14
10197;3822;5
10198;3822;6
10199;3822;14
10200;3823;6
10201;3823;8
10202;3823;12
10203;3823;15
10204;3823;19
10205;3824;8
10206;3825;8
10207;3825;13
10208;3826;13
10209;3826;14
10210;3827;8
10211;3827;16
10212;3828;5
10213;3828;8
10214;3829;5
10215;3830;12
10216;3831;1
10217;3831;10
10218;3831;12
10219;3831;19
10220;3832;5
10221;3832;16
10222;3833;8
10223;3833;23
10224;3833;16
10225;3833;20
10226;3834;8
10227;3835;3
10228;3835;22
10229;3835;8
10230;3836;3
10231;3836;10
10232;3836;12
10233;3836;16
10234;3836;17
10235;3836;19
10236;3837;5
10237;3837;8
10238;3838;5
10239;3838;8
10240;3839;12
10241;3839;17
10242;3839;19
10243;3840;6
10244;3840;8
10245;3841;5
10246;3841;8
10247;3842;6
10248;3842;8
10249;3843;10
10250;3844;8
10251;3844;16
10252;3844;19
10253;3845;5
10254;3845;8
10255;3846;5
10256;3846;8
10257;3847;8
10258;3847;16
10259;3848;5
10260;3848;6
10261;3849;3
10262;3849;9
10263;3849;17
10264;3850;3
10265;3850;5
10266;3850;6
10267;3850;19
10268;3851;8
10269;3851;16
10270;3851;20
10271;3852;12
10272;3852;19
10273;3853;1
10274;3853;3
10275;3853;5
10276;3853;16
10277;3853;17
10278;3854;5
10279;3855;15
10280;3856;8
10281;3856;20
10282;3857;8
10283;3857;19
10284;3858;9
10285;3859;5
10286;3859;8
10287;3859;9
10288;3860;8
10289;3861;1
10290;3861;6
10291;3861;8
10292;3861;19
10293;3862;5
10294;3862;6
10295;3863;1
10296;3863;6
10297;3863;12
10298;3863;17
10299;3863;19
10300;3864;1
10301;3864;6
10302;3864;8
10303;3864;19
10304;3865;8
10305;3865;12
